,Tweet ID, Author_Role, Bullying_Traces?, Emotion, Form, Teasing?, Type, User ID,Text
1251,107336739441491968,accuser,y,sadness,other,n,accusation,60997574,@m_krina you used to get bullied :(
1252,102460530152849408,,n,,,,,30957567,HOBY Takes the Lead on Bullying @ #HOBYTI. So happy to work w/ an organization that cares about what is happening with the students we serve
1253,108350459978334209,,n,,,,,60979703,no bully
1254,108960716136005632,reporter,y,none,other,n,report,89500186,@HBluvsDDLOVATO they're bullying her tbh.
1255,100249149672394752,accuser,y,none,other,n,accusation,349403136,@pookie21bear u a bully!!
1256,101519035761557504,defender,y,none,other,n,self-disclosure,59432761,@desmondddgoh @Jolenesmiley @geraldgjk @ilcm HAHA my gina gerald call for my help so I'm here!WHO BULLY HIM?
1257,101663935240998912,,n,,,,,162429305,
1258,101792174701678593,,n,,,,,347010515,@angelicalazoss iHope Your Not Being Ah Twitter Bully.! lol
1259,102055320033046528,,n,,,,,146494081,"@jessskyedavies Yeah, if nothing else they could do more about bullying without specifically referring to sexuality."
1260,102135510885081088,,n,,,,,83257607,Id be a muthafuckin bully
1261,106156963125137408,,n,,,,,284758180,@montsedp @tzarnaidoo ah jajaja Bullying por Twitter Creo que ahora sientes lo que siente @Anana_bananas12 sobre JB :D
1262,101364917545861120,,n,,,,,73275202,
1263,103152679651524608,,n,,,,,160214206,"CARALHO ISSO É BULLYING, E UMA PUTA FALTA DE SACANAGEM xD   http://t.co/Th0a5iU"
1264,105704335261970432,reporter,y,none,other,n,report,234914954,So the lil bro is the bully on bully beat dwn................WTF big bro
1265,105737376512491522,,n,,,,,200228527,Frio é bullying com os solteiros.
1266,105785885039136768,,n,,,,,255594322,Não é bullying se eu jogar um tijolo na sua cara e fingir que estava brincando de pedreiro. http://t.co/XtXNCGV
1267,106128854434844672,,n,,,,,88187699,
1268,107489171173675008,,n,,,,,56284659,"seseorang yang memberikan beban dan mem-bully bukan seseorang seperti kamu yah.. After all, sy selalu balik lg dg km, my bobf @r2n_orienz ?"
1269,105777898337746944,reporter,y,none,other,n,report,51754134,
1270,108641904895336449,,n,,,,,274865195,
1271,108957408428171264,,n,,,,,212982555,"Não abre gente, o site do marista ta fazendo bullying cmg"
1272,102921629763518464,,n,,,,,90336650,@bullysteria pero es que te vez hermosooooooo bully ?
1273,105679354486460416,,n,,,,,149595897,"Bullying é tema de debate na Câmara de Maceió

 http://t.co/jNPaJBd"
1274,108726117917130752,,n,,,,,58617776,Bullying *
1275,104689555432681472,,n,,,,,52783568,"Tipo,agora todo mundo descidiu praticar bullying,todo mundo é grunge,todo mundo é feio e todo mundo é incompreendido.Qué sabe..EU ODEIO ISSO"
1276,105795572258181120,reporter,y,none,other,n,report,225976837,@ashabella92 too damn funny. She ia being bullied
1277,107130257991147520,reporter,y,sadness,other,n,report,338004647,@ddlovato isnt it sad when demis fans bully people on behalf of demi? Am I wrong or is demis main goal to STOP BULLYING?!?!
1278,100390633038028800,,n,,,,,148374506,"@MEAPPINK jaja no como crees, es pura broma y ademas no es #bulling es #cyberbulling jajaja ntc"
1279,100700819539771393,,n,,,,,48451495,
1280,101605539083067392,,n,,,,,38847085,
1281,104900190200274944,,n,,,,,245056894,
1282,107148085578301441,,n,,,,,156803723,"R we really surprised that bullying n school has increased when we hv removed prayer? No God, no peace! #wakeup"
1283,103159398767136768,reporter,y,none,other,n,report,290718674,"@justinbieber plz follow us back, u helped Maja through the hard times in her life.. like bullying, and cutting. read her story in our bio 9"
1284,105118134213677056,,n,,,,,158930247,
1285,101852681995419649,,n,,,,,40979532,
1286,102168467469381633,,n,,,,,206129124,Information: Bully CR-605L 605 Series 2 in 1 Receiver Hitch Mount Step with LED Brake Light http://t.co/Hedp9Yz
1287,102393457498271744,,n,,,,,12029502,@Karan_anand @abhismiles82  BCCI bullied them 2 play ipl threatening breach of contract.
1288,102776122999177216,,n,,,,,68185573,"Mano, minha mae faz bullying demais, que saco vei"
1289,105563633777516544,,n,,,,,14796276,Bullying & body language advice http://t.co/H0yfAN6
1290,107118311661240320,victim,y,none,other,n,self-disclosure,156873906,@weiGENN you bullied me .
1291,109112109975089152,,n,,,,,168330445,
1292,100680132716539904,victim,y,none,other,n,self-disclosure,182373588,@drewryanscott some boys of my school bullied me because of my hair ...
1293,101635923955036162,,n,,,,,149172356,
1294,101825444743090176,,n,,,,,158622204,@Tjprodigy10 #bullyingfacts #StopBullying between 15 and 25% of u.s students are frequently bullied
1295,106151597905674240,,n,,,,,36423607,"acabo de ler no facebook: ""o frio é bullying com os solteiros!"" e não é que faz sentido?"
1296,102807846797852673,reporter,y,none,other,n,report,70945114,@JedRustHFC greens getting bullied too! #comeonyoubulls
1297,102885920109379584,,n,,,,,59239312,"Read my response to ""Já sofreram bullying?"": http://t.co/3nb7eoY"
1298,104051401734369280,reporter,y,none,other,y,report,270133069,my momma bear is a bully -.- ;D
1299,107852397044445184,,n,,,,,284500285,Kasihan arsenal di bully gitu
1300,100694994347753472,,n,,,,,215727652,"Sum men arnt lookin 4nethin logical.Dey cnt b bought,bullied,reasoned or negotiated with.Sum men jus want2watch the world burn- A.Pennyworth"
1301,101648531793784833,,n,,,,,226464478,"Rebecca Black Hits Up Boa, Talks Bullying: Taking a midweek break from her schedule,  Rebecca Black was spotted ... http://bit.ly/oV5fKS"
1302,103867103534264322,,n,,,,,17496771,@Tonkiel sofrendo bullying! Deve ser cousa do #CARLOS
1303,106822186014228480,,n,,,,,69190027,The greatest episode if Bully Beatdown is where @mayhemmiller fights the bully! xD Which I'm watching now :D
1304,107998778723799040,,n,,,,,234781811,Oha o Bulling amanha viu mae k k k k k k LaLa
1305,101028257352261632,,n,,,,,197630087,A @gabipolotto sofreu bullying no colégio hoje! Hahaha :(
1306,101470901530402818,defender,y,none,other,n,self-disclosure,47133974,
1307,101635640449441795,,n,,,,,41155465,@Twitter You wanna know what's happening?  Idia is getting bullied by England #ThirdTest
1308,103563253132693504,,n,,,,,289270147,@fifimarques opaa hauahuahauahua mais que bulling xD
1309,105075982263795712,,n,,,,,200978998,Critic of WWE's Anti-bullying Campaign Issues Retraction and Apology http://t.co/74W0fRH
1310,106372998700863488,,n,,,,,223617919,
1311,108291819225366528,,n,,,,,206739924,#iwishyouwouldturnmedown and you be waitin on a ride to Bully every friday
1312,100330898746118146,,n,,,,,138633272,Bully Tools Heavy Duty 4-Inch Scraper with D-Grip Fiberglass Handle 7-Guage Steel Blade $10.75 Free Super Saver ... http://bit.ly/phIB1G
1313,101505167282806784,,n,,,,,215893146,Never be bullied into silence. Never allow yourself to be made a victim. Accept no one's definition of your life; define yourself. ?
1314,102637419727290368,accuser,y,none,other,n,accusation,33869855,
1315,103898406036045824,,n,,,,,16027990,@wobble_chops makes sense! A bully would probably be a good option. They're pretty low-key from from what I understand. =)
1316,104418344882536448,bully,y,none,cyberbullying,n,denial,98822399,@netvisto lol I don't want you to get cyber bullied :0 I was just playing
1317,107548697923031041,,n,,,,,195237604,"@jesicadiniz kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk para vei , issso é #bullying"
1318,107953242599723008,,n,,,,,146599542,Words can't hurt me-or will they? Bullying can hurt more than feelings; it can impede brain development! http://t.co/PyoqmYq via @AddToAny
1319,108152953088651264,,n,,,,,230778763,
1320,108683464869543936,,n,,,,,46510210,Tô sofrendo bullying porque vou no show do Justin Bieber.
1321,105406338053574656,,n,,,,,220167423,
1322,106797506691727361,,n,,,,,153793458,Photo: ? Meu cérebro faz bullying com o meu coração. Tati Bernardi http://t.co/euLddmP
1323,108564699024601088,,n,,,,,230038063,"Read my response to ""- Diga não ao bullying! #repassa"": http://t.co/gsCr5nw"
1324,105767892552916992,,n,,,,,257238507,"you don't know what's going on in someone's life, don't judge them. you honestly don't know what cyber-bullying can make a person do."
1325,108130975371894784,,n,,,,,141744442,Saw that Mirror article. 1. Never take advice about what good TV is from a paper that thinks CBB is quality. 2. It was mindless bullying.
1326,108580786663469056,,n,,,,,45215768,"@NoClassHero nao poxa, nao é bullying!! eu so to preocupada hahaha"
1327,107605119876599808,,n,,,,,145681455,
1328,106192982868369408,,n,,,,,52861984,"@pescadorf @danielrohr Fizemos texto sobre o bullying, olha a proposta no Dropbox e me diz se dá pra chamar aquilo de ""Artigo de opnião""."
1329,106925341846667265,,n,,,,,151389810,"Moving on!! haha Nasira ang sched ko dahil sa isa na namang biktima ng cyber-bullying,hehe. (Please let go of James Soriano.)"
1330,107940205968891904,reporter,y,none,other,n,report,314076914,
1331,101516291327791104,victim,y,none,cyberbullying,n,self-disclosure,168240460,"@zeeehira my gov't name aint on twiiter.. n i dnt have u on fb.. ( i think) idk son, its late leave me alone woman ..bully  =p"
1332,104028996546732032,accuser,y,none,cyberbullying,n,accusation,232686985,@mai_leee @Dani_Nicole3 ur a cyber bully
1333,105625783044804608,victim,y,none,other,y,self-disclosure,337036349,
1334,108045357946118145,,n,,,,,313527514,http://t.co/nvTKjxG Bullying a top concern at Tulsa-area schools
1335,108414707219709952,,n,,,,,251958817,"@MayneReport Is there a single example of a right wingnut in the media who's not a bully (bolt, jones etc)?"
1336,103854908972867584,,n,,,,,6369312,@ngv_melbourne http://t.co/dii3Jvi #disappointed #bullying
1337,104187867462504448,reporter,y,none,other,n,report,75486314,
1338,105968358192713728,,n,,,,,317935320,Frio é bullying contra solteiros
1339,107259433695973376,,n,,,,,157905047,"Borad St Bully ,"
1340,108194091417862144,,n,,,,,221277556,"U.S. Amb: ""eroded trust in NZ thereby threatening intelligence cooperation"" response: ""bully tactics"" http://t.co/17fCSc6 #wlfind"
1341,108307117374586880,victim,y,none,other,n,self-disclosure,295893071,Lmao cause they like to bully me -.-
1342,102178850724786177,,n,,,,,246268429,
1343,107142015384420352,,n,,,,,220133102,@renanzinhoooo10 @epicole__ @gabisantos_ @KDKDapequena  UHSDUHSDUSDUSHSDUH pratico bullying
1344,108701605683138561,,n,,,,,345090735,
1345,100692351546179585,,n,,,,,72165849,
1346,105115552309194752,,n,,,,,35129938,Tem gente que merece sofrer bullying
1347,106469695313547265,defender,y,none,verbal,n,self-disclosure,26319937,@jillbear1721 It just hurts to see what this jerk has to say about adam and I hate being bullied but I won't let adam down.
1348,106495344656920577,,n,,,,,192011716,#news Memorial vigil to include anti-bullying message - Wayne Independent: Memorial vigil to in... http://t.co/UaQ3hse #childpsychology
1349,106525652068470784,,n,,,,,329084682,Metodo para prevenir el #Bullying *Acusalo con tu mamá* en verdad no te calles ni te dejes intimidar #DerechoalaFelicidad
1350,105710486405922816,,n,,,,,78043088,@CHARLIE_JLSTER beat bullying:)xx
1351,106294055872372736,reporter,y,none,cyberbullying,y,report,235757321,@BrainardJohn19_ @Vinchenzo_34 Yeah hes a big ugly cyberthug bully punk ;)
1352,106539607331573760,,n,,,,,119255475,
1353,109086506731319296,,n,,,,,258083766,
1354,100229456622403584,bully,y,none,other,n,self-disclosure,280591487,
1355,102916300912861185,,n,,,,,105276754,"Denunciar, arma para acabar con el bullying: PAN http://t.co/890kt4W"
1356,103029946603159552,,n,,,,,100773962,"@BalkissockLodge You can spot them, but not allowed to point them out coz that's bullying!!! Ha ha x"
1357,104354306135818240,,n,,,,,25776103,
1358,105401214262448128,,n,,,,,140923383,Reblog if you're against bullying. http://t.co/ocbLbv6
1359,100093786264309760,victim,y,none,other,n,self-disclosure,325920627,@jordinwegner is bullying me
1360,103726314900561920,,n,,,,,220948393,@CharleneWhite didn't you read the late bully last night? #candlebothends
1361,104236009734144000,reporter,y,none,other,n,report,257480638,
1362,104820939476316160,,n,,,,,17307257,#lastfm #love Sufi Futurist (Big Bully &amp; Odnu Remix) by walker barnard http://t.co/jbKl81T
1363,102470787755286528,,n,,,,,108153421,
1364,106324032466599936,,n,,,,,47643174,
1365,108890830365929472,,n,,,,,274339841,"Taking a Stand Against Bullying : Sudbury, Ontario - http://t.co/Fka9WXY"
1366,109006820022030337,,n,,,,,237563114,
1367,103046614725300224,,n,,,,,282541078,Kk @bismakarisma itu kenapa curcol td?haha 'tak peduli ku di bully' pd mau nyolong makan yaa!inget puasaa atuh kak..HAHA
1368,105226703068082176,defender,y,none,other,n,self-disclosure,229733321,#ICanHonestlySay people should stop bullying Mideo Cruz...
1369,105630801290465282,,n,,,,,267744193,Ai o povo da facul ta dando palestra aqi sobre bullying
1370,105841299642523649,bully,y,none,other,n,self-disclosure,79337200,
1371,106834352956121088,,n,,,,,148429523,Project Bully The Project Bully Nation news: This information is brought to you by The Project Bully Rescue Netw... http://t.co/kUmoRy3
1372,106838516113227776,defender,y,anger,other,n,self-disclosure,198959638,
1373,108626301606309888,victim,y,pride,other,n,self-disclosure,208550034,@ddlovato weight and now I say with great pride I am very happy and not suffer more bullying
1374,100997057455722497,accuser,y,none,other,n,accusation,188031011,LOL @Lond_Lebo would you honestly smack me? Ahh you a bully... Blackie
1375,103865811613134848,,n,,,,,185651109,"@Denise_dn Grata por Bullying: mentes perigosas nas escolas"" e por acompanhar meu trabalho. Sucesso pra vc tb. Abs, Ana Beatriz"
1376,106541044392407040,,n,,,,,277063840,
1377,108707443126697985,,n,,,,,76079822,@Demon_Chronos @LesslinuuD GRACIAS. Ahora me sentiré más segura que nunca. :)) ¿Te maltrato? :0 Pero si tu eres el niño bullying. xD
1378,103926063607975937,,n,,,,,43935642,"Vida, para de me bater, isso é bullying."
1379,104851665328422912,victim,y,none,other,y,self-disclosure,126492133,@Crazy4JessieJ I was the one who got beat up acc lol ^_^ he's a bully haha xx
1380,102967474651271168,,n,,,,,76064184,
1381,105786271896567808,,n,,,,,117532654,@camilaastar SI OH! hdkshajdkasdhakjsdhkjs ash me gusta hacerte bulling :B
1382,106691743419858945,,n,,,,,52884160,@stripesq  bullying? Bate logo na cara das pessoas causadoras desse mal que resolve logo esse problema ... fikdik rsrs Bom Dia ae =)
1383,100090327716732928,accuser,y,none,other,n,accusation,303028096,Your just a bully!
1384,101851578549542912,,n,,,,,321682517,@JohnCena Don't be a Brahma Bully?
1385,102962088791650304,,n,,,,,322374187,But if I go in (pause and no homo) its bullying
1386,103118481410625538,,n,,,,,89040293,Incrivel como eu sofro bullying ate pelos meus professores --'
1387,105658062056079360,bully,y,none,other,n,self-disclosure,347386473,i'm bullying @PLANET_JoZie with a giant wasp i'm being very mean
1388,105768330958356482,,n,,,,,28172071,[En nuestro blog] Congreso sobre bullying http://t.co/ViopYmL
1389,106017975408140288,,n,,,,,227437991,
1390,107592219166392320,,n,,,,,334982120,"quando se ofende, goza,humilha, discrimina, exclui, empurra, rouba ou se quebra os pertences, isso também é bullying."
1391,101636701348302848,reporter,y,none,other,n,report,324239145,@bobbyzarin love the way u always stand up for@Jillzarin when all the other wives try ti bully her im glad u have her back #husbandoftheyear
1392,102840267492700162,,n,,,,,317503286,@LuaMinhaLinda Me deixar falando sozinha é Bullying tá. rs
1393,105739818012651520,,n,,,,,189733641,@JorgeCatalah ye estreso verdad? e Bullying JAJA
1394,106242164471762944,,n,,,,,60870302,"Ndahhh (¬_¬"") ""@indahfisilmi: ibra di bully , di telanjangin. so pitty you are"""
1395,106400132853010432,,n,,,,,147779939,"""Frio é bullying contra os solteiros."""
1396,107769082266402816,reporter,y,none,other,n,report,34747692,
1397,101311667698278400,,n,,,,,317112700,
1398,100701456029589504,,n,,,,,63160706,
1399,106345755547144192,accuser,y,none,other,y,accusation,60146978,@LaurenAkaLozza bully! ?
1400,106539587710615552,,n,,,,,53217377,
1401,107263679891906561,,n,,,,,347443947,Secrétaire indépendante #Bully #SeineMaritime auto entrepreneur http://t.co/dUvetJj
1402,107892662224420865,victim,y,sadness,other,n,self-disclosure,43526607,
1403,103296794640912385,,n,,,,,55399885,@DonGigliotti @pamygates @__Biazinhak começo o bulling UIHAUIHUAIHUIAHUIAH u-u
1404,103580204793999361,,n,,,,,29874691,"Manhê, tão fazendo bullying comigo porque tenho pé torto!!"
1405,106908516266151938,defender,y,none,other,y,self-disclosure,48660296,@tinabopeep lol. Stop being a Bully
1406,107506028274401280,,n,,,,,97024109,
1407,100989177641971712,defender,y,none,other,n,self-disclosure,344870581,"@TeenMomGossip should be ashamed. saw u deleted the tweets, how coincidental! the girl needs support not bullying! grow up and pray for her!"
1408,104572430147792896,,n,,,,,193750851,"Check out ""Automatic"" by Big Bully Streetz - http://t.co/HL34nQm"
1409,104652172150579200,accuser,y,none,other,y,accusation,340572960,@shawtyfrom239 hahah lol u seem like a bully too
1410,101458744692584448,victim,y,none,other,y,self-disclosure,257715630,
1411,102089285120958464,reporter,y,anger,other,n,report,27966103,My'Liek is a fucking bully i swear
1412,108485470874386433,,n,,,,,254986991,
1413,101394817057173505,reporter,y,none,other,n,report,77334380,AHAHAHAH rebecca black was bullied out of school hahahahaha
1414,101754615976034304,bully,y,none,other,y,self-disclosure,285819058,
1415,104759578012561408,,n,,,,,134163380,Jaaa despues del bullying http://t.co/MCjSNv5
1416,106086596352278528,,n,,,,,162266736,"@lusqueta @abnerabbit @reco_ ele podia ter twitter, ia ter bulling aqui hahahaha"
1417,107053329758171136,bully,y,none,other,n,denial,177665165,
1418,107195526373580800,accuser,y,none,other,n,accusation,167954095,@undefined_angel u a damn bully
1419,107947264781197312,,n,,,,,75755585,"Pengen bullying @syarlothsita kalo liat yg belanda2an gini, tapi jangan deh *imajinasi dibiarkan menguap*"
1420,101804236983115776,,n,,,,,278271987,
1421,101865886155157504,reporter,y,none,other,n,report,30385487,@vivelahipter @LeonardSkynard1 was she bullied before or after the song??
1422,102209565466181633,,n,,,,,53227456,@victoroliveira Fui desenhar um boi no caderno fazendo ciclo de doença e uma amiga: vc desenhou um CACHORRO porqueeee??? #bullying
1423,102903484508143616,accuser,y,none,other,n,accusation,84608267,It's obvious that you're bullying innocent foreigners and embracing the bad ones... how stupid can you get?
1424,103150271928086529,,n,,,,,229960447,"Tell me what makes you mad,angry,happy,sad
Me: angry/sad bullying becouse it's herts more than you can see  http://t.co/uPfp2TS"
1425,103578216656158720,,n,,,,,51446999,"quero processar minha net por bullying pq, né?! download parou agora e só Jesus nessa causa! ¬¬"
1426,104588134762807296,,n,,,,,73958884,Esses joguinho que vc tem que ficar pedindo pros seus amigos te darem as coisas é muito pró-bullying.
1427,106047251037700096,,n,,,,,45226634,
1428,106650619917516800,,n,,,,,202756049,"http://t.co/vOmCP3K Spam Bully, Software & Services #Software #Services http://t.co/te8cOaI"
1429,108208006918963200,,n,,,,,284492891,@AinilHanis suka bully ?? Dia yang buli kita adalah ;p mwaa
1430,103442472172138496,,n,,,,,86271051,@moniquehoesan iya wkkwk kyk lagu galau wkwk enak? Jessie j dlu di bully? :O
1431,103644697469259777,,n,,,,,30214532,@Stefan_LR hahahahahhahahahahhahahahah then we'd bully the shit out of them.
1432,103861278866554881,,n,,,,,276814674,"Bully prevention curriculum, free, online, proven, http://t.co/xRrTIxn"
1433,105644005051731968,victim,y,none,other,n,self-disclosure,293437435,@hyqelmars stupid guy uh.. bully me infront of the whole class
1434,108635145317265408,accuser,y,none,physical,y,accusation,305868332,@Jah2123 you talkin bout knockin heads off man your a bully lmao.
1435,104352716012257281,reporter,y,none,other,n,report,25718645,"Frank, with a bullied past, calls Jacques ""Jock"" #SuperThon"
1436,105010055526625280,reporter,y,none,other,n,report,54626683,
1437,100268889220460546,,n,,,,,217595286,To sofrendo bullying vendo as fotos desse povo infinitamente mais bonito que eu.
1438,101009928508030977,,n,,,,,32867072,"@malkiacurie hahaha kamu di sana dibully ga? Bilangin bule-bule itu ya, awas kalo berani jahatin kamu! Yang boleh bully malkia kita2 aja :*"
1439,103860498759565312,,n,,,,,255170132,
1440,107486346251206657,,n,,,,,181343397,@MissKellyO giving your kids names like that is just asking for them to be bullied in school.
1441,109017449457909761,,n,,,,,38240134,@ClassicLBarreto constant bullying from the city in regards to licensing & permit issues. Also due to the economy being down. ?
1442,105093680322445312,reporter,y,none,other,y,report,335718605,
1443,101739358276689920,accuser,y,none,other,n,accusation,79787592,
1444,102948790637568000,accuser,y,none,other,n,accusation,307708981,
1445,104363910198599682,,n,,,,,252294808,
1446,108312542304153600,,n,,,,,61933836,"Sick! @OpTicPauL Plays bully, Ep.2 - http://t.co/PQwPU37 Bring back memories anyone?!"
1447,104013587844046848,defender,y,anger,other,n,self-disclosure,288004933,"@lickmypretty_ But After tommorrow Their will Be No More Bullying, u and  ure No Hands Self!, Lemme catch u outside mrs vaughns class 2morro"
1448,101527990017589248,,n,,,,,61719772,Dari tadi malem kecapean ngakak baca FM pem-bully-an Evan.. Hahahaha.. Makasih loh ya Van buat hiburannya... :)))))
1449,103632437111832576,,n,,,,,152417782,
1450,104025758707617793,,n,,,,,70514696,ANOTHER @thekruezer Special. Kent attempts to bully Editor of OUT Magazine over article - http://t.co/hULGYgi
1451,106388416647802881,,n,,,,,70813557,Não é bullying se eu jogar um tijolo na sua cara e fingir que estava brincando de pedreiro.
1452,108044553654771712,victim,y,none,cyberbullying,n,self-disclosure,242592973,
1453,102337877526056960,,n,,,,,353365965,@BeanieSigelFans @BeanieSigel we need the Philly Broad Street Bully on this #PhillySupportPhillydvd
1454,107475951750873091,reporter,y,none,other,n,report,284400309,"@amelia_ong Hahaha! Sick still can bully people! Sick more k, die soon! Hahaha!"
1455,108552874237239296,,n,,,,,103630513,"#waystopissmeoff by being: arrogant, homophobic, sexist, discriminative, liar, or a bully."
1456,108806301961818115,reporter,y,none,other,n,report,280965469,
1457,102103866476199936,,n,,,,,21253586,I liked a @YouTube video http://t.co/ogIFTgh REBECCA BLACK BULLIED OUT OF SCHOOL! - Justin & Selena Statue?
1458,103843393859354625,,n,,,,,133238102,@Vanveldes @marichan1995 kalo perlu bully ampe nangis.:p
1459,103921548586516480,,n,,,,,25561593,Never be bullied into silence. Never allow yourself to be made a victim. Accept no one's definition of your life; define yourself.
1460,106030065162256384,,n,,,,,212639248,
1461,107279214864109568,victim,y,none,other,n,self-disclosure,237053845,
1462,107862855491141632,,n,,,,,334199861,
1463,102219951900868609,,n,,,,,311504448,
1464,106149148411174913,,n,,,,,40830229,mau tidur jam segini.. semoga gak mimpi di-bully kayak kemaren :'((
1465,107585610952351744,victim,y,none,other,n,self-disclosure,360603888,
1466,107996282349555712,defender,y,anger,other,n,self-disclosure,110576201,@hausofpaparazzo COME ON... STOP BULLYING THE GIRL
1467,102304404266418176,bully,y,none,other,n,denial,240412478,
1468,106615039573762048,,n,,,,,37970125,@KennWoo lets go win win; i happy you happy. you no bully me. (: yay.
1469,107519236699721728,,n,,,,,302824059,4.- La @Franvalenzuelaa Me hace Bulling Sicologico D;
1470,100257147069272067,,n,,,,,201937999,
1471,101448269154103296,,n,,,,,171230277,[CAMPANHA] #FNX contra o Bullying *-*  - http://t.co/QwfIHNp Org.: @ladynexas @ConrasTeam @WeLoveNxZero
1472,101701338685124608,,n,,,,,346521043,
1473,102953204014256128,reporter,y,none,other,n,report,20564987,
1474,106231369943891969,victim,y,none,physical,y,self-disclosure,267508000,@WilliamKuecker haha hey! I love our friendship because I love being bullied/corrected/punched in the face...wait what?
1475,107152829654896640,,n,,,,,230805138,Aim vo faze meu cartaz do BULLYING #artes
1476,100290375868096512,,n,,,,,299899889,
1477,104255076264181760,,n,,,,,122095830,"Summer Reading:  Raising Awareness and Enforcement
Putting an End to Bullying By Paula T. Dow, Attorney General: http://t.co/ZH1giJ7"
1478,105597169129623552,victim,y,none,other,n,self-disclosure,268499847,@nobarii You bully me into joining Twitter and then give up on it whilst I am embracing this social medium for all I'm worth.
1479,106732953836597248,victim,y,none,physical,n,self-disclosure,336293507,@J_B_FreshAF #king wow?? I would be your best friend but your a freaking bully!! pushing me in the lab smh
1480,107098758818443265,,n,,,,,197499337,Frio é bullying contra os solteiros..... #podenão
1481,107495646734458881,,n,,,,,356008502,
1482,101392727643660288,,n,,,,,344104676,
1483,102066433034436608,,n,,,,,200244104,@gilvanmanero @_sarcastico_ @Alexisprofile @meuukoo @mistrupaa @hanimaia BULLYING NO TWITTER CARALHO ? NHAAW
1484,107062021568204800,victim,y,none,other,y,self-disclosure,59975780,
1485,107686754479386624,victim,y,none,other,y,self-disclosure,94666504,"35,762- you would chose a # like this lol. I'm glad we've remain friends even after all your bullying lol :)"
1486,107970256206692352,,n,,,,,78485050,Sofro bully por não ter time definido :/
1487,101787118241722370,defender,y,none,other,n,self-disclosure,279709879,@apple_bonkers How do you know her song is getting bullied and she isn't? Do you know her? Fame doesn't equal immunity from life.
1488,102356760471420930,,n,,,,,257497228,I had a horrible dream last night :( getting bullied is a horrible thing!!
1489,106170496894251008,,n,,,,,33204215,"@marcelocrs ah Marcelo, isso já é bullying que vc tá praticando contra a minha pessoa!!! Já te achei lá."
1490,106190028098646016,,n,,,,,176809659,"@SoniadeAMarques  Convite: Dia 31/08 a Nações fará sua Mostra de Trabalhos intitulada ""Por Um Mundo Melhor - Sem Bullying, Sem Diferenças""."
1491,100086115414982656,,n,,,,,248719348,
1492,100374681630146560,,n,,,,,99525691,"""desculpa se você é mal amado, frustrado, sofredor de bullying e ninguem gosta de ti. Isso não é lamber cu, é admirar."
1493,101352970406465536,,n,,,,,232064074,
1494,103284704618356736,reporter,y,none,other,n,report,138914204,"#STOPBULLYING A family member had to drop out of school due to bullying. Please help stop bullying. It is morally wrong, a crime against all"
1495,103933415652466688,,n,,,,,136654436,
1496,105310544646520833,,n,,,,,189981186,"@Thalles_N96 , iin thallees o que eu fiz ? maala , você ta fazendo Bullying comigo =/"
1497,106096546810040320,,n,,,,,22231155,
1498,108288257212694528,,n,,,,,327042209,
1499,109028613566898176,,n,,,,,251666178,
1500,109057129645735937,,n,,,,,365202825,Lol @Tasha0726 es que Arcangel se va a presentar en concierto hoy en bully :/
1501,103919561526620161,,n,,,,,52775012,"I never really seen a bully take someone else's lunch money either , so idk wha the hell peolpe talking bout ?"
1502,106035156841807872,,n,,,,,196437279,o frio é bullying contra os solteiros.
1503,107138720284672000,,n,,,,,71130476,"Chegueei , depois da escola fui pro aterro com a @renatamatoss_ e @Luan_Real_Moody e varias pessoas da escola sofreram Bullying de mim HAHA"
1504,107777732586389504,victim,y,none,other,y,self-disclosure,184568403,
1505,107855310655471617,reporter,y,none,cyberbullying,n,report,73212035,@ChocolateBuur What is it with fat people and supposed 'cyber-bullying'? They're so tetchy. You'd think they'd be a bit more thick-skinned
1506,108900564821213184,,n,,,,,39158988,"Neguinho passa a aula inteira fazendo pergunta pro professor, ai dps sofre de bullying e acha ruim!!"
1507,103890579863244800,,n,,,,,311679052,"@ThiagooPOficial   "" se uma pessoa é zoada porque a cabeça dela é grande , isso pode ser bulling?"" kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk"
1508,105100403774992384,,n,,,,,320321039,
1509,106194654499831808,,n,,,,,52269086,
1510,106573130159493122,bully,y,none,verbal,n,self-disclosure,161483637,The next day they called me in the office and said I'm bullying her by saying that.
1511,107616675578384384,,n,,,,,254542764,frio é bullying contra os solteiros hahah
1512,108571255938105344,,n,,,,,164777283,"Cerca de 70% de crianças envolvidas com bullying sofrem castigo corporal, mostra pesquisa http://t.co/g0Sx8O3 via @odiariolondrina"
1513,108607184530718720,,n,,,,,155891144,"Galera, amanhã a Defensoria Pública estará ministrando mais uma palestra sobre drogas e bullying no Centro Educacional Vitória Santa Maria"
1514,100267552793563136,,n,,,,,150517846,
1515,107531622974361600,reporter,y,none,other,n,report,156518313,
1516,101667584021250048,victim,y,none,other,y,self-disclosure,299373917,@snapbackswagg1 bae he's kicking me off the bed ! Come get him !! Lol he's bullying me !
1517,101891119629078528,bully,y,none,other,n,denial,35286418,
1518,103614286663913472,,n,,,,,139355908,@Maayfei AISEH SAKI LA NOW BULLY!
1519,104409105116049409,,n,,,,,118208929,"A bully bitch has never crossed my path. I've always been to tall for all that, shoot bully THIS DICK!!"
